route_id,route_name,name2crawl,s_stop,e_stop,s_time,e_time,distance,avg_velocity,duration,orientation_coords,destination_coords,province,city,v_name,trip,destination,vehicle_type,grade_energy,stop_num,base_energy
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 16:25:00,2025-01-20 17:30:09,16800.0,15.471987720644666,65.15,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,272,8,2903,large,0.152,34,17.055345755947812
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 16:30:00,2025-01-20 17:33:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,273,8,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 16:34:00,2025-01-20 17:39:09,16800.0,15.471987720644666,65.15,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,276,7,2903,large,0.152,34,17.055345755947812
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 16:40:00,2025-01-20 17:43:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,261,9,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 16:43:00,2025-01-20 17:48:09,16800.0,15.471987720644666,65.15,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,281,1,2903,large,0.152,34,17.055345755947812
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 16:50:00,2025-01-20 17:53:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,275,7,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 16:53:00,2025-01-20 17:58:09,16800.0,15.471987720644666,65.15,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,264,9,2903,large,0.152,34,17.055345755947812
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:00:00,2025-01-20 18:03:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,267,9,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:02:00,2025-01-20 18:11:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,274,8,2903,large,0.152,34,16.936975613489597
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:10:00,2025-01-20 18:19:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,269,9,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:10:00,2025-01-20 18:13:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,280,2,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:12:00,2025-01-20 18:21:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,271,9,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:20:00,2025-01-20 18:23:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,268,9,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:23:00,2025-01-20 18:32:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,278,5,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:31:00,2025-01-20 18:34:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,277,7,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:32:00,2025-01-20 18:41:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,279,3,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:40:00,2025-01-20 18:43:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,272,9,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:41:00,2025-01-20 18:50:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,273,9,2903,large,0.152,34,16.936975613489597
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 17:49:00,2025-01-20 18:58:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,261,10,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 17:51:00,2025-01-20 18:54:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,276,8,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 18:00:00,2025-01-20 19:09:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,275,8,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 18:01:00,2025-01-20 19:04:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,281,2,15889,large,-0.0760000000000001,35,17.025024681559536
410900010160,Route 7(GaoTieGongJiaoKeYunZhongXin--HuoCheZhan),7,GaoTieGongJiaoKeYunZhongXin,HuoCheZhan,2025-01-20 18:11:00,2025-01-20 19:20:41,16800.0,14.465438890217651,69.68333333333334,"(115.14304645406683, 35.76764522575136)","(115.01855968601367, 35.744613863509436)",Henan,Puyang,267,10,2903,large,0.152,34,16.936975613489597
410900010161,Route 7(HuoCheZhan--GaoTieGongJiaoKeYunZhongXin),7,HuoCheZhan,GaoTieGongJiaoKeYunZhongXin,2025-01-20 18:11:00,2025-01-20 19:14:16,16818.0,15.949631190727082,63.266666666666666,"(115.01865140874098, 35.74409481581915)","(115.14311558112037, 35.767673330706465)",Henan,Puyang,264,10,15889,large,-0.0760000000000001,35,17.025024681559536
