,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
SA33438,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,0.0,-15.0,-7.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.990947216626,0.0,-23.0,0.0,0.0
SA33448,-5.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-11.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,-2.0,11.799943192423484,-8.881784197001252e-16,-27.0,0.0,0.0
SA33454,-19.0,-20.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,-19.0,0.0,-20.0,0.0,0.0,-17.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.128845522964898,-8.881784197001252e-16,-23.0,0.0,0.0
SA33462,-18.0,-20.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-14.0,-20.0,-19.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.659282964945278,0.0,0.0,0.0,0.0
SA33476,-18.0,-20.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.070243325272253,-8.881784197001252e-16,-23.0,0.0,0.0
SA33485,-10.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.83471306517963,0.0,-28.0,0.0,0.0
SA33486,-21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.479118229920779,1.7763568394002505e-15,-14.0,0.0,0.0
SA33491,-18.0,-20.0,0.0,0.0,0.0,-14.0,0.0,-2.0,-1.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,-7.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.12578066172939,-8.881784197001252e-16,-21.0,0.0,0.0
SA33494,-9.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-19.0,-8.0,-15.0,0.0,11.825961213829977,0.0,-28.0,0.0,0.0
SA33495,-11.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.854836448863214,0.0,-28.0,0.0,0.0
SA33518,-19.0,-20.0,0.0,0.0,-2.0,-17.0,0.0,-2.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.126893329811884,-8.881784197001252e-16,-23.0,0.0,0.0
SA33519,-13.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-17.0,0.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.91927912360846,8.881784197001252e-16,-25.0,0.0,0.0
SA33545,-20.0,-20.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,13.082732022197112,0.0,-1.0,0.0,0.0
SA33548,-22.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-20.0,0.0,12.740703361630827,3.552713678800501e-15,-14.0,0.0,0.0
SA33549,-5.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-5.0,-6.0,0.0,0.0,-5.0,-6.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,-2.0,11.78365645086608,0.0,-28.0,0.0,0.0
SA33569,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-17.0,-14.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.969340097749303,1.7763568394002505e-15,-24.0,0.0,0.0
SA33570,-21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.954932923511471,0.0,0.0,0.0,0.0
SA33572,-21.0,-20.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.88010482831161,0.0,-1.0,0.0,0.0
SA33574,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-7.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,-8.0,-19.0,0.0,-20.0,0.0,11.905542350105925,-8.881784197001252e-16,-27.0,0.0,0.0
SA33575,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,0.0,0.0,0.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.884774039320472,-8.881784197001252e-16,-27.0,0.0,0.0
SA33576,-15.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,0.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.93801777279478,-8.881784197001252e-16,-27.0,0.0,0.0
SA33585,-18.0,-20.0,0.0,0.0,0.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.095006823874984,0.0,-21.0,0.0,0.0
